"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tbx3os1",85.2330523601211,1.51593430323618,0.273464992328514,5.54343095373275,2.96601662551043e-08,7.5756827177019e-07
"Tbx5",432.884247657485,0.782561090399569,0.161129775715658,4.85671308685078,1.19350333926296e-06,1.86530659924687e-05
"Tbx6",38.7519537880117,1.22850841679761,0.273822845434114,4.48650811019788,7.23999626525711e-06,8.67947787564352e-05
"Tcaf1",239.56256776133,-0.374149100455934,0.137280341678894,-2.72543829568176,0.00642161782482054,0.0252065815234674
"Tceal1",128.706507549008,-0.58862497076531,0.148147011699115,-3.97324903158224,7.08988550892571e-05,0.000606429210990092
"Tceal8",210.95420299477,-0.725750787306979,0.139300574641613,-5.20996262344332,1.88878677992917e-07,3.75424004307117e-06
"Tceal9",192.132092640587,-0.765448592617649,0.127420980837212,-6.00724141023179,1.88706436984119e-09,6.96709635097163e-08
"Tcf21",129.962699401258,-0.695008332405151,0.157468566063358,-4.41363219199895,1.01650600966998e-05,0.000115863492601086
"Tcf23",270.759904126804,2.21572396717531,0.671704283312252,3.29865987492192,0.000971475423068331,0.00534713786157704
"Tcf25",4151.98687445858,0.478635990035388,0.107243312807576,4.46308471367529,8.07880940327681e-06,9.50373114606315e-05
"Tcf4",1772.91011332874,-0.328572682208171,0.105436027718306,-3.11632265856998,0.00183121786764444,0.00902035614145834
"Tcf7l2",122.747632124874,0.63194766919574,0.165034681453861,3.82918101594552,0.000128570414083694,0.000996551105106115
"Tchp",168.895943837806,0.743405025392348,0.172921251871093,4.29909578694544,1.71496346417502e-05,0.000180283470081948
"Tcirg1",312.231699651067,0.388275766031896,0.119945724158444,3.23709551762761,0.00120752986668514,0.00639538947064529
"Tcof1",317.998690471528,0.292547002342784,0.115165508550859,2.5402310641783,0.0110779254192848,0.0389793024939614
"Tctn1",148.748658226275,0.623881660049944,0.144421903034185,4.31985486233532,1.56131852824253e-05,0.000167707334533992
"Tead1",3090.68660159835,0.436415611702282,0.106021099929573,4.11630903652369,3.84988025950991e-05,0.000355776419386995
"Tead3",369.156536424879,1.21488835120504,0.158087814219871,7.68489562083105,1.5312178380529e-14,2.05304075917882e-12
"Tecpr1",1150.1683950531,0.662280523683895,0.0942509744149248,7.02677641048369,2.11359648157681e-12,1.7462876876163e-10
"Tecpr2",239.251564130106,0.446379029372903,0.141365797161058,3.15761689416532,0.00159064449025279,0.00802486791131916
"Tecr",6434.76640161629,-0.847243531415047,0.158866584770579,-5.33305057598211,9.65763984027277e-08,2.09991480502088e-06
"Tef",4152.81485948882,0.4182214978829,0.121783021456264,3.43415274873186,0.000594409133218172,0.00355598575390988
"Tefm",341.055778296028,-0.60458196602302,0.115143372842025,-5.25068834706186,1.51531871947047e-07,3.12995224690623e-06
"Ten1",79.4961451458502,-0.726382542293333,0.182691297520368,-3.97601063735589,7.00809919103745e-05,0.000600424408007864
"Tep1",295.021201666578,0.760986975715425,0.112386745658545,6.77114522051796,1.27766945079166e-11,8.95833832814241e-10
"Terf2",280.359770260568,0.543157814211814,0.120393720586394,4.51151282281409,6.43668913366918e-06,7.83942576957238e-05
"Tes",79.0589227140636,-0.886713435789069,0.227241029508388,-3.90208334167197,9.53683077823045e-05,0.000778688346395579
"Tesk1",637.806093322946,0.297859389943188,0.0826711888112213,3.60294068860369,0.000314637341799595,0.00211209124699465
"Tet2",557.090849286781,0.2831702832795,0.110358008256191,2.56592419303302,0.0102901314416618,0.0367401679714554
"Tfap4",52.8006278010911,0.754863528491337,0.258024591980403,2.92554877307458,0.00343849271712347,0.0151812135127765
"Tfb1m",132.72639707027,-0.436252884505833,0.157901698163241,-2.76281312728397,0.00573055653637566,0.0229417382552389
"Tfdp2",2429.94387528317,1.01506648907751,0.189600422613416,5.35371427492632,8.61668870751288e-08,1.92834680665204e-06
"Tfg",974.080992349257,-0.220593959738009,0.0864228212602735,-2.55249662671463,0.0106953945220019,0.0379654215673013
"Tfip11",431.304422746183,0.417924479929678,0.0893064312023485,4.67966835426168,2.87339331439258e-06,3.92842726390793e-05
"Tfpi2",16.3882026983722,-1.24103398367553,0.374076031334382,-3.31759824132165,0.000907949794719386,0.00505758477124118
