"","Source","Target","Score"
"1428","Itga5","Rabif",2.10372307662942
"1429","Calm1","Rps15",2.10352525477674
"1430","Calm2","Rps15",2.10352525477674
"1431","Calm3","Rps15",2.10352525477674
"1432","Cpb2","Slc22a21",2.10349200742166
"1433","Itga5","Spp1",2.10338058652951
"1434","Spp1","Usp42",2.10272611595155
"1435","Vdac3","Klf7",2.10215218538269
"1436","Ppp1cc","Acad8",2.09925735090587
"1437","Ppp1cc","Ankrd42",2.09925735090587
"1438","Ppp1cc","Tbc1d19",2.09925735090587
"1439","Hspa8","Plaa",2.09911149296045
"1440","Vdac2","Dlc1",2.09905699090109
"1441","Vdac1","Rps3",2.09889439435301
"1442","Trp53bp1","Cdc16",2.09820807505321
"1443","Cyba","Cfp",2.09754262304841
"1444","Arrb2","Ankzf1",2.09735665375047
"1445","Naip6","Xaf1",2.09701460646806
"1446","Rap1a","Pdxk",2.09690452981476
"1447","Hif1a","Hif3a",2.09595291278515
"1448","Actn1","Pmpcb",2.09418949552355
"1449","Txn1","Psma7",2.09341640677712
"1450","Pdia3","Stt3a",2.09324609762416
"1451","Crk","Srgap2",2.09147157556708
"1452","Ikbkb","Khnyn",2.09080111598746
"1453","Actn1","Flnb",2.08901767804514
"1454","Plcb4","Rel",2.08787941637752
"1455","Hspa8","Rps5",2.08780466045732
"1456","Pik3cd","Raly",2.08655953765651
"1457","Brcc3","Rabep2",2.08655953765651
"1458","Gbp7","Oasl2",2.08524931722468
"1459","Pxn","Arhgef10",2.08458649820273
"1460","Gnai1","Mt1",2.08447425716122
"1461","Gnai1","Mt2",2.08447425716122
"1462","Hspa8","Nmt1",2.08332838669526
"1463","C3","Fgg",2.08276574919614
"1464","Arf6","Insr",2.08215496830667
"1465","Notch1","Inpp5k",2.08108665261511
"1466","Ctnnb1","Rbbp4",2.08020864645209
"1467","Gbp7","Irf7",2.08018733505378
"1468","Rapgef3","Arhgef10",2.07979867439826
"1469","Nfkb1","Polr1d",2.07920820600862
"1470","Rap1b","Bud31",2.07826292296068
"1471","Rap1b","Phf5a",2.07826292296068
"1472","Calm1","Capza2",2.07751644652126
"1473","Calm3","Capza2",2.07751644652126
"1474","Calm2","Capza2",2.07751644652126
"1475","Ctsl","Dlc1",2.07570323897926
"1476","H2-T24","Parp12",2.075207204148
"1477","Il5ra","Unc119",2.07436400691518
"1478","Actn1","Gyg",2.07369889777465
"1479","Stim1","Flcn",2.07344113964837
"1480","Hsp90aa1","Unc45b",2.07086260018718
"1481","Pik3cd","Ascc2",2.07044683794834
"1482","Rap1a","Rapgef4",2.07043927897257
"1483","Notch3","Maml3",2.07043927897257
"1484","Calm1","Ppib",2.07020140369855
"1485","Calm2","Ppib",2.07020140369855
"1486","Calm3","Ppib",2.07020140369855
"1487","Arhgef1","Fgd3",2.06970190417178
"1488","Sike1","Fryl",2.06924511235616
"1489","Vdac1","Ndufa1",2.06883401928621
"1490","Ctnnb1","Fahd1",2.0672914872307
"1491","Rbck1","Otulin",2.06698609051796
"1492","Vdac1","Atp5e",2.06631005729309
"1493","Rapgef3","Syne1",2.066104252287
"1494","Rbpj","Rbbp8",2.0649244497431
"1495","Crk","Arhgap21",2.06449557530595
"1496","Pdia3","Magt1",2.06416274164621
"1497","Hspa4","Mapk12",2.06356253049717
"1498","Pip5k1c","Tln1",2.06274296422043
"1499","C3","Fga",2.06179740422385
"1500","Txn1","Romo1",2.06103407577962
"1501","Cdc42","Soga1",2.06098492678711
"1502","Hspa4","Ypel2",2.06055494192083
"1503","Nfyb","Sub1",2.0600562555444
"1504","Irf9","Oas3",2.05984059711795
"1505","Polr3a","Rps20",2.05981964363855
"1506","Ppp1ca","Ppp1r11",2.05969511314652
"1507","Map3k1","Myo1e",2.05948820232879
"1508","Plcg1","Ip6k1",2.05928173415509
"1509","Ddx3x","Ddx17",2.0585122538298
"1510","Rapgef3","Zfp35",2.05804876575439
"1511","Naip2","Xaf1",2.05728238308302
"1512","Hspa4","Sod2",2.0571389472002
"1513","Rapgef3","Tomm70a",2.05618821045391
"1514","Ptk2b","Rhou",2.05606895023152
"1515","Cfl2","Ugp2",2.05585307264982
"1516","Inpp5d","Myo1f",2.0558067940824
"1517","P2rx7","Svil",2.05525514770102
"1518","Pin1","Huwe1",2.05504542267636
"1519","Hspa5","Elovl2",2.05458794025981
"1520","Hspa4","Skiv2l2",2.05457157028036
"1521","Vdac3","Ndufb9",2.05355864092621
"1522","Tap2","Irf7",2.05033871038154
"1523","Proc","C1rl",2.05010388190135
"1524","Ppp1cb","Ppp1r16a",2.04912168668648
"1525","Plcb3","Plcb4",2.04834221110514
"1526","Plcb3","Slc9a3r2",2.04800505088519
"1527","Rap1a","Rapgef3",2.04800505088519
"1528","Prkcg","Afap1",2.04680908841669
"1529","Vdac2","Kdm2a",2.04675548203454
"1530","Mapk12","Cystm1",2.04583004286906
"1531","Ddx3x","Cad",2.04474804187089
"1532","Nck1","Lpp",2.04474395825514
"1533","Hsp90aa1","Polr1b",2.04471097399323
"1534","Vdac1","Zfp35",2.04403771879743
"1535","Ikbkb","Ranbp2",2.04324922192131
"1536","Vdac1","Ndufs3",2.04291287387991
"1537","Ppp3cc","Myo1e",2.04255749215667
"1538","Ctnnd1","Ptprm",2.04249417769211
"1539","Hsp90aa1","Tubb2a",2.04115212385977
"1540","Hspa4","Nfu1",2.04100356971117
"1541","Vdac3","Rpl18a",2.04073273307586
"1542","Mapk3","Rpe",2.04056627764635
"1543","Stat2","Oasl2",2.04010947450251
"1544","Csf2ra","Rpsa",2.0386187379836
"1545","Cdc42","Arhgef25",2.03857369409411
"1546","Calm1","Ptma",2.0353703914875
"1547","Calm3","Ptma",2.0353703914875
"1548","Calm2","Ptma",2.0353703914875
"1549","Ppp1cc","Rps4x",2.03504047030651
"1550","Spp1","Brd3",2.03481410283825
"1551","Hsp90aa1","Uqcrc2",2.03301640009067
"1552","Hif1a","Pcgf2",2.03199457965479
"1553","Vdac1","Smarcd1",2.03153480232618
"1554","Pxn","Arpc2",2.0314637603567
"1555","Ikbke","Nmral1",2.03106512240493
"1556","Kit","Ptpru",2.0310576275599
"1557","Pxn","Cops3",2.03089534183118
"1558","Mapkapk2","Mknk1",2.03032087115321
"1559","Ctnnd1","Cdh5",2.02957541677233
"1560","Gng5","Hint1",2.02925396418436
"1561","Vdac2","Prickle2",2.02890471804517
"1562","Bcl10","Cdc14b",2.02664532972062
"1563","Actn1","Fxn",2.02662286729878
"1564","Notch1","Mau2",2.026592917578
"1565","Calm1","Gstz1",2.02547532585845
"1566","Calm2","Gstz1",2.02547532585845
"1567","Calm3","Gstz1",2.02547532585845
"1568","Araf","Myo18a",2.0251929913411
"1569","Ctnnb1","Osbp2",2.02494724013945
"1570","Rapgef3","Gyg",2.02488243261246
"1571","Arpc1a","Tpd52l2",2.02483372251027
"1572","Stim1","Ulk1",2.02421255484523
"1573","Actn1","Anxa2",2.02395868680765
"1574","Adcy7","Laptm5",2.02354907310928
"1575","Mapk14","Mapk3",2.02329411739515
"1576","Vdac3","Uqcrc2",2.02234051775804
"1577","Hsp90aa1","Tuba1c",2.02141374042935
"1578","Ppp1cc","Cdc14b",2.02116238328472
"1579","Polr3a","Rapgef2",2.02048736114079
"1580","Sugt1","Phlpp1",2.01944067816635
"1581","Vdac1","Far1",2.01917459443325
"1582","Tyk2","Ube2f",2.01908934693802
"1583","Crk","Gata6",2.01856727049176
"1584","Ppp1cc","Ugp2",2.01816784805374
"1585","Dnm2","Snx33",2.01766188233023
"1586","Nfkb1","Polr1b",2.01664574744541
"1587","Ikbkb","Map3k13",2.01657851143796
"1588","Hspa8","Clpb",2.01623936994679
"1589","Pin1","Idi1",2.01472702128126
"1590","Tap1","Dhx58",2.01427583643499
"1591","H2-T24","Parp14",2.01397901172299
"1592","Zbp1","Vps35",2.01383017978628
"1593","Ppp1r12a","Mprip",2.01309857506726
"1594","Rbck1","Trim65",2.01243426358542
"1595","Irf9","Oas2",2.01219083942397
"1596","Hspa5","Clpb",2.01190134485705
"1597","Myo10","Tubb2b",2.01141186730138
"1598","Hsp90aa1","Tuba1b",2.01116365789017
"1599","Sugt1","Pex13",2.01109044707323
"1600","Jag2","Atxn7",2.00968851018638
"1601","Canx","Abcc2",2.00933049472565
"1602","Canx","Pigk",2.00933049472565
"1603","Polr2f","Polr3gl",2.00875378322326
"1604","Maml1","Notch3",2.00833118929859
"1605","Ppp1cb","Denr",2.00833118929859
"1606","Jag1","Notch3",2.00833118929859
"1607","Vdac1","Rpl4",2.00830665338526
"1608","Polr1c","Actr3",2.00810564322592
"1609","Arf6","Kif23",2.00706374115771
"1610","Hspa8","Mpc2",2.00606545786491
"1611","Polr3a","Rpap1",2.00496952767435
"1612","Calm1","Vars",2.00354382732917
"1613","Calm2","Vars",2.00354382732917
"1614","Calm3","Vars",2.00354382732917
"1615","Canx","Scn5a",2.00311379622758
"1616","Jag1","Thbs1",2.00296568636281
"1617","Mme","Mrps25",2.00295079136004
"1618","Mme","Pdia5",2.00295079136004
"1619","Hspa4","Sod1",2.00252716091745
"1620","Tap2","Fmnl1",2.00229546161495
"1621","Maf","Mafg",2.00164023042635
"1622","Hspa5","Tmed10",2.00152330706601
"1623","Mapk12","Pkn1",2.00091113299277
"1624","Dhx33","Vwa8",2.00021097743365
"1625","Dhx33","Fuom",2.00021097743365
"1626","Dhx33","Copz1",2.00021097743365
"1627","Ppp1cc","Cdc123",1.99869942824921
"1628","Gnb5","Ahsa1",1.99858265877401
"1629","Cfb","Slfn1",1.99824128609907
"1630","Casp3","Pde10a",1.99798614949395
"1631","Polr3a","Utp20",1.99748854579298
"1632","Hspa4","Ypel3",1.9974618738695
"1633","Hsp90aa1","Cmpk1",1.99622923381571
"1634","Vdac1","Dynlt3",1.99608962274374
"1635","Canx","Rer1",1.99514849283332
"1636","Ppp1cc","Rpl18a",1.99500186173532
"1637","Hspa8","Lpin3",1.99447126446034
"1638","F2","Fgg",1.99391475584594
"1639","Ppp1ca","Lmtk3",1.99342845109845
"1640","Ppp1ca","Csmd1",1.99342845109845
"1641","Ppp1ca","Ankrd42",1.99342845109845
"1642","Gnb5","Skiv2l2",1.99225114961405
"1643","Polr3a","Cyb5b",1.99163980534559
"1644","Gnb5","Ippk",1.99152901751131
"1645","Ctsl","Sf3b6",1.99149035007531
"1646","Vdac1","Sdhb",1.99103374424112
"1647","Vdac2","Smarcd1",1.99099287047193
"1648","Sos1","Dab2ip",1.99048640009232
"1649","Arrb2","Map3k5",1.99000405388983
"1650","Rap1b","Cdipt",1.98958928108732
"1651","Pirb","Fyb",1.98913556961475
"1652","Map3k1","Cdipt",1.98905513589307
"1653","Arpc1a","Fmnl1",1.98868061374219
"1654","Ctnnb1","Kdr",1.98817783465006
"1655","Hsp90b1","Cmpk1",1.98815296498265
"1656","Mdm2","Ercc5",1.98762228769078
"1657","Araf","Guk1",1.98704090487308
"1658","Nfyb","Trp53",1.98686432898103
"1659","Ddx3x","Slc16a12",1.98617183068154
"1660","Actn1","Pcnt",1.98565142236521
"1661","F2","Thbs1",1.98535837546729
"1662","Cdc42","Elp2",1.98525952648993
"1663","Arf6","Micall1",1.98504686515707
"1664","Rap1a","Bud31",1.98438857274095
"1665","Rap1a","Phf5a",1.98438857274095
"1666","C9","Cd59a",1.98409022566875
"1667","Wasf2","Tcerg1",1.98347482690474
"1668","Hspa4","Clpb",1.98297827646934
"1669","Vdac2","Slc22a21",1.9827305291069
"1670","Hspa5","Zmpste24",1.98270367847044
"1671","Cdh5","Flt1",1.98221365690029
"1672","Spp1","Tmem30a",1.98136979779952
"1673","Ksr1","Nme1",1.98077701994521
"1674","Pdia3","Ostc",1.98069575386558
"1675","Proc","Habp2",1.97901428988348
"1676","Tap2","Parp12",1.97788999479144
"1677","Tap1","Adar",1.97765523324642
"1678","Ikbke","Rpe",1.97593081421815
"1679","Ppp1cc","Nsfl1c",1.97584530711356
"1680","Vdac3","Rpl8",1.97566697937373
"1681","Pxn","D230025D16Rik",1.97520313656628
"1682","Bcar1","Tsen34",1.97419535257063
"1683","Notch2","Mrpl14",1.97405021528039
"1684","Prkcd","Arhgap21",1.97394383876872
"1685","Gng5","Amotl2",1.97331511997481
"1686","Cdc42","Cdc42se1",1.9732707433725
"1687","Pkn1","Ccnt2",1.97302668042425
"1688","Vdac2","Rps13",1.97297624296993
"1689","Cd81","Inpp4a",1.97035031381665
"1690","Tap2","Xdh",1.97018507177313
"1691","Map2k7","Eif5a",1.96945283566788
"1692","Sos1","Smarcc2",1.96936785448543
"1693","Prkcd","Afap1",1.9689462738238
"1694","Ppp1ca","Prkag3",1.96833780685029
"1695","Hspa8","Exoc3",1.96827021673766
"1696","Txn1","Srp9",1.96780860777994
"1697","Rbck1","Ube2g1",1.96780860777994
"1698","Nck1","Tgds",1.96716603711275
"1699","Hspa5","Sod1",1.96662770235253
"1700","Hspa8","Rps17",1.96659541178065
"1701","Kit","Sh2b3",1.96608053879891
"1702","Csf2ra","Kit",1.96608053879891
"1703","Traf4","Fam214b",1.96608053879891
"1704","Ctsb","Msmo1",1.96581299862896
"1705","Txn2","Ndufa5",1.96520053091012
"1706","Vdac1","Cyp2d22",1.96450598059869
"1707","Rapgef3","Arhgap17",1.9635909490205
"1708","Calm1","Dmxl1",1.96309871919652
"1709","Calm3","Dmxl1",1.96309871919652
"1710","Calm2","Dmxl1",1.96309871919652
"1711","Actn1","Pdhb",1.96285452411348
"1712","Fga","Prrc2a",1.96270769833654
"1713","Itpr1","Itpr3",1.96270769833654
"1714","Itpr1","Erlin1",1.96270769833654
"1715","Ptk2b","Arhgap21",1.96270032093798
"1716","Inppl1","Peak1",1.96245687413216
"1717","Cdh5","She",1.96231769626297
"1718","Hspa8","Psmd13",1.96187895507205
"1719","H2-Q4","Gbp4",1.96133936535512
"1720","Hspa4","Pebp1",1.96126986102581
"1721","Irf9","Nlrc5",1.96117358159677
"1722","Ddx3x","Nadk",1.96089225937476
"1723","Tap2","Uba7",1.9600052190774
"1724","Hsp90aa1","Ak3",1.95980406654735
"1725","Arhgef12","Arhgap21",1.95963384534798
"1726","Hspa4","Mapk14",1.95921329709995
"1727","Map2k1","Rai14",1.9591500953486
"1728","Arf6","Mkrn1",1.95898722584934
"1729","Vdac3","Kdm2a",1.95886362241345
"1730","Ikbkb","Ppie",1.95866640545455
"1731","Pdia3","Tap2",1.95820255062154
"1732","Map3k1","Mapk14",1.95782385191001
"1733","Vdac2","Zfp35",1.95622091441555
"1734","Dhx33","Drap1",1.95579670568395
"1735","Vdac1","Twf2",1.95530260344412
"1736","Pin1","Prpf40b",1.95426301038469
"1737","H2-T22","Dhx58",1.95349628929443
"1738","H2-T24","Eif2ak2",1.95326224232485
"1739","Hsp90b1","Ak3",1.95217053143597
"1740","Ctnnb1","Rabac1",1.95167107523093
"1741","Gnb5","Mvd",1.95148713649792
"1742","Polr1d","Ndufb9",1.95140409333635
"1743","Nfyb","Taf11",1.95122227921206
"1744","Nfyb","Taf12",1.95122227921206
"1745","Polr2f","Gpn1",1.95067476757549
"1746","Trp53bp1","Anapc16",1.95066319223088
"1747","Vdac1","Syngap1",1.95059516376705
"1748","H2-T22","Zbp1",1.95027730916104
"1749","H2-T22","Gbp8",1.95009539533044
"1750","Gabarap","Atg12",1.94969968186774
"1751","Irf9","Zc3hav1",1.94921394132143
"1752","Stat5b","Ankmy2",1.94909668388482
"1753","Vdac2","Cox6b2",1.94900964574231
"1754","Pxn","Snx1",1.94875373468449
"1755","Rbck1","Ireb2",1.94829527538263
"1756","Rbck1","Rnf181",1.94829527538263
"1757","Atg5","Edaradd",1.94828057210725
"1758","Ppp1cc","Tmem120a",1.94824381415015
"1759","Ppp1cc","Tefm",1.94824381415015
"1760","Stim1","Agl",1.94815559640188
"1761","Hspa4","Sugt1",1.94774936314252
"1762","Araf","Pbk",1.94672967383985
"1763","Sipa1","Pdlim7",1.94654210182421
"1764","Crk","Sh3bp1",1.94591509204974
"1765","Ywhae","Rps10",1.9453924017173
"1766","Vdac2","Twf2",1.94480819432965
"1767","Cfl2","Usp12",1.94469554832995
"1768","Cfl2","Usp46",1.94469554832995
"1769","Ppp1cb","Ppp1r12c",1.9443787256314
"1770","Gnb5","Tcp1",1.94435457842837
"1771","Stat2","Ube2l6",1.94342001138762
"1772","H2-T24","Zbp1",1.94282807379182
"1773","Ppp1cc","Plagl2",1.94026063297838
"1774","Ctnnb1","Tex261",1.94019297058094
"1775","Vdac2","Csad",1.93896989566406
"1776","Limk2","Ppcdc",1.93881807179014
"1777","Ppp1cc","Rpl8",1.93789678866256
"1778","Canx","Tmx2",1.9378619630877
"1779","Gnai1","Itm2c",1.93734870029061
"1780","Stim1","Mast3",1.93675486338748
"1781","Calm3","Camta2",1.93638104446518
"1782","Calm1","Camta2",1.93638104446518
"1783","Calm2","Camta2",1.93638104446518
"1784","Vdac2","Rps20",1.93580985450626
"1785","Mapk12","Map3k9",1.93349248758204
"1786","Atg5","Prkag1",1.93340286197804
"1787","Actn1","Soga1",1.93334786350511
"1788","Ctsl","Ssr4",1.93233736446496
"1789","F2","Hgfac",1.93210493416495
"1790","Stat2","Trim25",1.93210321092624
"1791","Hspa8","Rpl18a",1.93178090576384
"1792","Txn1","Txnip",1.93081398957156
"1793","Bcar1","Fxyd6",1.93080666962851
"1794","Calm2","Hspe1",1.93058883877893
"1795","Calm1","Hspe1",1.93058883877893
"1796","Calm3","Hspe1",1.93058883877893
"1797","Rap1b","Rras2",1.93030009392623
"1798","Vdac1","Mrpl42",1.93003208044638
"1799","Arf6","Mpp5",1.92838450408271
"1800","Mme","Ndufa9",1.92837718858573
"1801","Pin1","Gpx4",1.92763320088238
"1802","Ddx3x","Abce1",1.92603853716605
"1803","Cd36","Thbs1",1.92574448097798
"1804","Foxo3","Atg101",1.92573717032337
"1805","Canx","Alg5",1.92541809358727
"1806","Calm3","Rpl26",1.92463560582087
"1807","Calm1","Rpl26",1.92463560582087
"1808","Calm2","Rpl26",1.92463560582087
"1809","Hsp90aa1","Nudcd2",1.92437762206896
"1810","Vdac2","Rapgef3",1.92404997644508
"1811","Hspa5","Tmed7",1.92382132529701
"1812","Vdac3","Cyp2d22",1.92364039683707
"1813","Map3k1","Map4k2",1.92319711504638
"1814","Hsp90aa1","Eef1b2",1.92287801622524
"1815","Irf7","Uba7",1.92264979996889
"1816","Ppp1r12a","Ppp1cb",1.92243416008864
"1817","Cdc42","Arhgap31",1.92214926163274
"1818","Cdc42","Cdc42bpg",1.92214926163274
"1819","Ctnnb1","Hoxc5",1.92203773266397
"1820","Pdia3","Sod1",1.92193020142963
"1821","H2-Q4","Irf7",1.92085953969354
"1822","Tyk2","Elp2",1.92079094142377
"1823","Pdia3","Slc12a3",1.92077633836129
"1824","Map3k1","Crtc1",1.9207617353527
"1825","Cd81","Crip1",1.91934549967755
"1826","Cd81","Ggt1",1.91934549967755
"1827","Ddx3x","Krr1",1.91823896474648
"1828","Tlr4","Mapk8ip3",1.91801003105184
"1829","Map3k1","Mogs",1.9179322559205
"1830","Ctnnb1","Cdh24",1.91720021283959
"1831","Vdac2","Tbc1d9",1.91689082138259
"1832","Rbpj","Spen",1.91671148414116
"1833","Cd55","Papln",1.91652798489895
"1834","Rapgef3","Lims2",1.916480010442
"1835","Rap1a","Cct3",1.91617965531032
"1836","Mapkapk2","Arpc5",1.91617905769954
"1837","Hspa4","Bcl2l12",1.91426875031721
"1838","Hspa8","Dnajc2",1.91408698804412
"1839","Ppp1cc","Adhfe1",1.91313471764602
"1840","Hsp90b1","Uba5",1.91269299299506
"1841","Ppp1ca","Plcl2",1.91246137573694
"1842","Ppp1ca","Marf1",1.91246137573694
"1843","Ppp1ca","Phactr1",1.91246137573694
"1844","Hsp90aa1","Wdr36",1.91245528140007
"1845","Notch1","Ccz1",1.91115737683049
"1846","Ddx3x","Rplp1",1.91098894615379
"1847","Vdac1","Ndufa5",1.90891033445814
"1848","Hspa8","Coq3",1.90837613516555
"1849","Plcg1","Tnk1",1.90716794716741
"1850","Vdac1","Slc16a12",1.90712436399986
"1851","Kit","Mertk",1.9070118747602
"1852","Txn1","Atp5l",1.90690942288052
"1853","Tap1","Znfx1",1.9068013897147
"1854","Ppp1r12a","Atxn10",1.90656406425751
"1855","Inpp5d","Arap1",1.90634581636209
"1856","Nck1","Sema7a",1.90518930680355
"1857","Stat2","Ubr4",1.90482569561777
"1858","Arf6","Rab11fip5",1.9046075452336
"1859","Polr1d","Ndufb7",1.90389118218582
"1860","Wasf2","Actr3",1.90330616921619
"1861","Ppp1ca","Eif2ak4",1.9028415790392
"1862","Ddx3x","Rpsa",1.90251561771697
"1863","Tap2","Trafd1",1.90171487250518
"1864","Oas3","Znfx1",1.90166062004369
"1865","Fga","Thbs1",1.90095171595954
"1866","Irf9","Lgals3bp",1.9004316662888
"1867","Vdac3","Mrpl42",1.90032225320215
"1868","Araf","Bad",1.89992753979732
"1869","Tgfb1","Tgfbrap1",1.89902707010265
"1870","Tgfb1","Tgfbr3",1.89902707010265
"1871","Cd36","Apmap",1.89896682016706
"1872","Actn1","Cdan1",1.89860595473397
"1873","Vdac1","Slc27a1",1.89825915494202
"1874","Ppp1cc","Sfrp1",1.89814858837985
"1875","Txn2","Mrfap1",1.89777837914517
"1876","Nfkb1","Paics",1.89760493623271
"1877","Txn1","Ndufb8",1.89721654569644
"1878","Polr1c","Dopey2",1.89644942761606
"1879","Stat2","Tap2",1.89626540606332
"1880","Mapk15","Golga2",1.89611650535949
"1881","Gabarap","Rnf123",1.89609473884639
"1882","Actn1","Fat4",1.8959622412342
"1883","Rap1a","Cdipt",1.89538719405709
"1884","Gnai1","Chmp4b",1.89484049186444
"1885","Rap1a","Rap1gap",1.89444809661813
"1886","Ikbkb","Nfkbia",1.89436832130309
"1887","Hsp90aa1","Insc",1.89377849795301
"1888","Hspa8","Paics",1.89372427145236
"1889","Dnm2","Rwdd2b",1.89319364044036
"1890","Calm1","Pmpcb",1.89302107121534
"1891","Calm2","Pmpcb",1.89302107121534
"1892","Calm3","Pmpcb",1.89302107121534
"1893","Gnai1","Lypla1",1.89271296694119
"1894","Crk","Fnbp1",1.8922303349234
"1895","Ppp1ca","Lsm1",1.89165306121527
"1896","Prkcg","Ranbp10",1.89135982758012
"1897","Vdac2","Rps27l",1.89006848396025
"1898","Vdac1","Ndufa12",1.8897195256111
"1899","Trim25","Carm1",1.88833197448889
"1900","Vdac3","Plekhg3",1.88815242121677
"1901","Polr1c","Nsa2",1.88772690694304
"1902","Atg5","Pum2",1.88705780727264
"1903","Hspa8","Chordc1",1.88673941805314
"1904","Gbp7","Uba7",1.88642433608834
"1905","Ddx58","Trafd1",1.88620752233874
"1906","F2","Spp1",1.88493031949861
"1907","Crk","Vdac1",1.88452188231327
"1908","Hspa4","Mef2a",1.88331408801537
"1909","Ddx58","Rnf31",1.88329544578551
"1910","Rxra","Smarcd1",1.88302093687707
"1911","Canx","Plp1",1.88294863066449
"1912","Pdia3","Trim24",1.88221810242976
"1913","Hspa8","Rab29",1.88221118608226
"1914","Stat3","Ndufa13",1.88204491939086
"1915","Cfl2","Rad23b",1.88199281544757
"1916","Vdac3","Tmed7",1.88129200686876
"1917","Rapgef3","Pde10a",1.88069643258018
"1918","Actr2","Isyna1",1.88067727349039
"1919","Gnb5","Pfdn2",1.88063556037901
"1920","Ppp1cb","Kmt2e",1.88005028867997
"1921","Rxra","Robo4",1.87963848515301
"1922","Ctsb","Slc22a21",1.87963265649228
"1923","Rapgef3","Smarcc2",1.87955901048804
"1924","Pdia3","Plxna1",1.87927006742325
"1925","Atg5","Ndufb5",1.87903169863739
"1926","Map3k1","Alg5",1.87900324722136
"1927","Nck1","Prickle3",1.87837931842091
"1928","Hspa4","Aadat",1.87823352445071
"1929","Vdac1","Fam162a",1.87805165538612
"1930","Mylk3","Mapk14",1.87801824372355
"1931","Calm2","Pcx",1.87797439673727
"1932","Calm1","Pcx",1.87797439673727
"1933","Calm3","Pcx",1.87797439673727
"1934","Ptk2b","Skap2",1.87773177032614
"1935","Irf7","Znfx1",1.87663107640537
"1936","Ppp3cc","Snrpd3",1.87662261403307
"1937","Gnai3","Cd59b",1.87659830995153
"1938","Pak6","Adipor1",1.87611470780666
"1939","Cxcr4","Stat2",1.87546519082707
"1940","Vdac2","Sall1",1.87511803062557
"1941","Calm1","Ddah1",1.87491679720983
"1942","Calm3","Ddah1",1.87491679720983
"1943","Calm2","Ddah1",1.87491679720983
"1944","Map3k1","Ppp6c",1.8741092503742
"1945","Hspa8","Atad1",1.87365094656411
"1946","Rap1a","Pde6d",1.8732071891402
"1947","Rapgef3","Dnmbp",1.87279946938474
"1948","Irf9","Pou2f1",1.87264470370405
"1949","Polr1c","Rtcb",1.87257980697063
"1950","Mme","Sdf4",1.87245001687597
"1951","Cdc42","Arhgef6",1.87236349264458
"1952","Actn1","Pkd1",1.87182997071864
"1953","Prkcg","Myh14",1.87175193917915
"1954","Stat5b","Elp2",1.87097216922848
"1955","Sos1","Rgl3",1.87047872900644
"1956","Gnai3","Lypla1",1.87026115373419
"1957","Stat2","Tyk2",1.87004971158558
"1958","Spp1","Gripap1",1.86985515975493
"1959","Txn1","Cnih4",1.86972497575584
"1960","Stat5b","Aars",1.8693940403391
"1961","Vdac3","Twf2",1.86918425562908
"1962","Polr3a","Actr3",1.86905234361893
"1963","Vamp8","Vti1b",1.86868806160783
"1964","Brcc3","Pik3r4",1.86862323352307
"1965","Map2k7","Map3k5",1.86826529578616
"1966","Ppp1cb","Ppp6c",1.86815803605555
"1967","Bad","Bnip3l",1.86748532403499
"1968","Araf","Map2k1",1.86739824963433
"1969","Proc","Tmprss9",1.86625015058598
"1970","Vdac3","Pdhb",1.86620475578525
"1971","Plcg1","Phactr2",1.86616779990322
"1972","Hspa4","Exoc3",1.86519735874754
"1973","Stat2","Gbp8",1.86465382478218
"1974","Crk","Lpp",1.86464826541464
"1975","Pirb","Ms4a6c",1.86363066214358
"1976","Hif1a","Notch1",1.86341906198663
"1977","Rap1a","Arhgef1",1.86333993999074
"1978","Jak3","Mpp5",1.86327973274615
"1979","Ppp1cc","Rpl35a",1.8629020876931
"1980","Hspa5","Fmnl3",1.86195874727332
"1981","Pak6","Ppcdc",1.8615815910448
"1982","Gucy1a2","Mpp5",1.8602411262043
"1983","Vdac2","Rer1",1.8601928315918
"1984","Itgb1","Timp2",1.86013332558832
"1985","Brcc3","Larp7",1.85945066140494
"1986","Actn1","Clmn",1.85899528674372
"1987","Vdac3","Zfp467",1.85857462028139
"1988","Tap1","Uba7",1.85847891233266
"1989","Map2k7","Rpe",1.85837007708415
"1990","Jund","Rpl10a",1.85831983339972
"1991","Polr1d","Rprd2",1.85812988732346
"1992","Hspa8","Dars2",1.8580657910461
"1993","Hspa8","Pepd",1.8580657910461
"1994","Sipa1","Arhgef17",1.85792435984172
"1995","Oas2","Znfx1",1.85771722850382
"1996","Pdia3","Ppib",1.85763396103152
"1997","Vdac3","Prickle2",1.85761829629541
"1998","Nck1","Scarf2",1.85695103309263
"1999","Mme","Lamtor1",1.85665664829207
"2000","Kit","Tns1",1.85596744917348
"2001","Map2k1","Cdipt",1.85585676937853
"2002","Ikbkb","Polr1d",1.85560854244477
"2003","Hsp90aa1","Adipor2",1.85478447132209
"2004","Arf6","Asap2",1.85460379004326
"2005","Ywhae","Prdx5",1.85434459740191
"2006","Ywhae","Zfp839",1.85381453455489
"2007","Calm2","Usp39",1.85358591590762
"2008","Calm3","Usp39",1.85358591590762
"2009","Calm1","Usp39",1.85358591590762
"2010","Arpc1a","Tmed3",1.85336923692375
"2011","Arpc1a","Tmed7",1.85336923692375
"2012","Ppp1ca","Chchd6",1.85333388940217
"2013","Ppp1ca","Miip",1.85333388940217
