"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tada1",730.211265867445,-0.295867466379339,0.0803480787170701,-3.6823216074796,0.000231119589460893,0.00108040778074516
"Tada2b",592.527034101693,0.441589456057981,0.0853059292211885,5.17653884190148,2.26040010379937e-07,2.11586490485451e-06
"Taf10",641.017994582858,-0.37235561071731,0.087668631481821,-4.2473072115255,2.1635519807098e-05,0.000130174156564956
"Taf11",499.888392985537,-0.478568829708275,0.10524211708113,-4.5473128342653,5.43352039023344e-06,3.75543635065123e-05
"Taf12",743.709304332725,-0.586405751921619,0.0956457432324701,-6.13101777563002,8.73186475483279e-10,1.36773456779239e-08
"Taf13",218.44147541021,-0.817115481369796,0.128877992788947,-6.34022507401956,2.29429739990252e-10,4.006275370054e-09
"Taf1b",580.146090443046,-0.342725339539192,0.102785318796527,-3.33438027484887,0.000854896943517508,0.00346406732368073
"Taf1c",634.454954072826,0.299203284839478,0.0953669895382591,3.13738838027853,0.00170460164454431,0.00638242192678417
"Taf1d",1240.82119727111,0.235956523770151,0.0882754907818448,2.6729562382527,0.0075186057972186,0.0230712777245757
"Taf4",983.634703684984,0.514590788789958,0.104949621999847,4.90321717205145,9.42796514053503e-07,7.73220224457527e-06
"Taf6l",990.129558571638,-0.337483004309093,0.084126460953919,-4.01161537621263,6.03046925412677e-05,0.000323719978984969
"Taf7",364.076925098419,-0.616975349510488,0.107537235993524,-5.7373182768771,9.61873960172373e-09,1.20979883750362e-07
"Taf9b",429.35216038466,-0.404386867398428,0.100676277808675,-4.0167045921873,5.90176283125363e-05,0.000317335880487457
"Tagap",624.491151656067,-0.387576780263495,0.102392418620516,-3.78520973998986,0.000153578995291329,0.000745309830090275
"Tagln",2532.64935399612,-0.825576088529251,0.151766520694756,-5.43977739457907,5.33471859374093e-08,5.71954686234229e-07
"Tagln2",4575.81477142339,-0.362173436624585,0.0842605337397872,-4.29825709083503,1.72146421849128e-05,0.000106234257794058
"Taldo1",4167.64209234162,-0.557630484747503,0.0899297600501762,-6.20073359960455,5.62005745467151e-10,9.21840932118402e-09
"Tamm41",238.310672893697,-0.410577737941686,0.117487288122383,-3.49465669438211,0.000474671885551852,0.00205055726906913
"Tanc1",580.193524108408,0.364149862347465,0.109094254006226,3.33793805791717,0.000844025626065767,0.00342429233996676
"Tanc2",208.906898519445,0.60875575038742,0.182967736843731,3.32712073116665,0.000877483471185385,0.00354305333554115
