"","V1","V2","V3"
"568","Atp6v0a1","Atp6v0c",2.8034639432949
"569","Trrap","Kat2a",2.80345318239779
"570","Tcf7l2","Bcl9",2.79979998202748
"571","Atxn7","Atxn7l2",2.79900711931145
"572","Cox6b1","Cox6a2",2.79730212176787
"573","Slc27a1","Smarcd1",2.79669709648033
"574","Cyp51","Psma4",2.79514329132894
"575","Nsun5","Cdk18",2.7934654171986
"576","Arhgef11","Akap13",2.79105720731968
"577","Actr6","Brd3",2.79091830180323
"578","Nsun5","Cdk11b",2.78873934225999
"579","Ctnnb1","Jup",2.78821250164606
"580","Arhgef18","Arhgap17",2.78707666734294
"581","Arhgef17","Pdlim7",2.78707666734294
"582","Rab6b","Snx1",2.7841728966323
"583","Stat2","Tap1",2.78370557693484
"584","Tead1","Bcl9l",2.78202387153033
"585","Ncoa1","Rxra",2.7816434610238
"586","Cox6a2","Uqcrb",2.78085686195277
"587","Dhx37","Krr1",2.77733808843209
"588","Nsun5","Ulk1",2.77605403438338
"589","Nsun5","Rps6kb2",2.77603443152589
"590","Atp5f1","Dld",2.77567702425586
"591","E4f1","Zfp362",2.77349710918884
"592","Hgs","Notch1",2.77091862464704
"593","Appl2","Fam65a",2.76713530151255
"594","Pdha1","Ndufa11",2.76394813679235
"595","Stx16","Vps35",2.76388814097459
"596","Pcna","Cdipt",2.76208351489072
"597","Arf2","Gga3",2.76125377168842
"598","Ndufs8","Ndufb3",2.76112987415013
"599","Ndufa4","Ndufc2",2.75871419688974
"600","Nsun5","Limk2",2.75561262083033
"601","Hcfc1","Setd1a",2.75440969437886
"602","Gata2","Pxn",2.75277038291097
"603","Brd1","Ing4",2.74662579784354
"604","Brpf3","Ing4",2.74662579784354
"605","Actl6a","Arid1a",2.74662579784354
